MSSubClass,LotArea,Street,LandContour,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,ExterQual,ExterCond,Foundation,BsmtCond,BsmtFinType1,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Utilities_NoSeWa,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE
160,4017,1,3,21,7,5,2006,2007,8,2,4,PConc,TA,Unf,625,GasA,Y,SBrkr,625,625,1250,2,2,1,Gd,Typ,0,2006.0,2,625,TA,0,0,0,0,3,2008,WD,Normal,171900,False,False,False,False,True
50,18030,1,0,4,5,6,1946,1994,8,3,4,CBlock,TA,Rec,1598,GasA,Y,SBrkr,1636,971,3086,3,3,1,Ex,Maj1,1,1980.0,0,0,TA,0,0,0,0,3,2007,WD,Normal,200500,False,False,False,False,False
70,16560,1,3,6,6,8,1932,1950,13,3,4,BrkTil,TA,Rec,952,GasA,Y,SBrkr,1170,1175,2345,2,4,1,TA,Typ,1,1932.0,2,360,TA,0,0,0,0,7,2006,WD,Normal,239000,False,False,False,False,False
50,10678,1,3,15,8,5,1992,2000,6,2,4,PConc,TA,GLQ,1683,GasA,Y,SBrkr,2129,743,2872,2,4,1,Gd,Typ,1,1992.0,2,541,TA,0,0,0,0,4,2007,WD,Normal,285000,False,False,False,False,False
20,6951,1,3,11,5,5,1984,1985,6,3,4,CBlock,TA,ALQ,876,GasA,Y,SBrkr,923,0,923,1,3,1,TA,Typ,0,1984.0,1,264,TA,0,0,0,0,10,2008,WD,Normal,119500,False,False,False,False,False
50,3950,1,0,17,6,8,1926,2004,8,3,4,CBlock,TA,Rec,818,GasA,Y,SBrkr,818,406,1224,1,3,1,TA,Typ,0,1926.0,1,210,TA,0,0,0,0,12,2009,WD,Normal,115000,False,False,False,False,False
50,7681,1,3,6,5,6,1921,1950,13,3,4,BrkTil,TA,Unf,731,GasA,Y,SBrkr,820,523,1343,1,3,1,TA,Typ,1,1921.0,1,186,TA,0,0,0,0,7,2009,WD,Normal,154900,False,False,False,False,False
20,8335,1,3,7,5,5,1954,1954,13,3,4,Slab,TA,Unf,0,GasA,Y,SBrkr,1124,0,1124,1,3,1,TA,Min2,1,1980.0,0,0,TA,0,0,0,0,4,2006,WD,Normal,93000,False,False,False,False,False
60,11170,1,3,23,7,5,1990,1991,8,3,4,Wood,TA,LwQ,1216,GasA,Y,SBrkr,1298,1216,2514,2,4,1,TA,Typ,0,1990.0,2,693,TA,0,0,0,0,4,2006,WD,Normal,250000,False,False,False,False,False
120,5587,1,1,6,8,5,2008,2008,5,0,4,PConc,TA,GLQ,1600,GasA,Y,SBrkr,1652,0,1652,2,2,1,Gd,Typ,1,2008.0,2,482,TA,153,0,0,0,11,2008,New,Partial,392500,False,False,False,False,True
60,15623,1,3,15,10,5,1996,1996,13,2,4,PConc,TA,GLQ,2396,GasA,Y,SBrkr,2411,2065,4476,3,4,1,Ex,Typ,2,1996.0,3,813,TA,0,0,555,0,7,2007,WD,Abnorml,745000,False,False,False,False,False
30,10800,1,3,17,5,6,1920,1950,11,3,4,BrkTil,TA,Rec,1120,GasA,Y,SBrkr,1130,0,1130,1,2,1,TA,Typ,1,1970.0,2,720,TA,0,0,0,0,6,2006,WD,Normal,120000,False,False,False,False,False
20,35133,0,3,23,5,4,1963,1963,8,3,4,CBlock,TA,Rec,1572,GasA,Y,SBrkr,1572,0,1572,1,3,1,TA,Typ,2,1963.0,3,995,TA,0,263,0,0,5,2007,WD,Normal,186700,False,False,False,False,False
50,9738,1,3,7,5,7,1924,1950,0,3,2,BrkTil,TA,BLQ,784,GasA,Y,SBrkr,949,272,1221,1,4,1,TA,Typ,0,1965.0,1,392,TA,0,0,0,0,3,2006,WD,Normal,104900,False,False,False,False,False
190,10615,1,0,17,3,5,1900,1970,6,3,4,CBlock,TA,BLQ,978,GasA,Y,SBrkr,1014,685,1699,2,3,2,TA,Typ,0,1920.0,2,420,Fa,0,0,0,0,8,2009,WD,Abnorml,95000,False,True,False,False,False
20,12461,1,3,15,8,5,1994,1995,7,2,4,PConc,TA,GLQ,1624,GasA,Y,SBrkr,1624,0,1624,2,2,1,Gd,Typ,1,1994.0,3,757,TA,0,0,0,0,7,2006,WD,Normal,262000,False,False,False,False,False
60,8935,1,3,5,7,5,2002,2002,12,2,4,PConc,TA,Unf,831,GasA,Y,SBrkr,831,829,1660,2,3,1,Gd,Typ,0,2002.0,2,493,TA,0,0,0,0,7,2009,WD,Normal,195000,False,False,False,False,False
60,7500,1,3,8,7,5,1999,1999,12,3,4,PConc,TA,Unf,994,GasA,Y,SBrkr,1028,776,1804,2,3,1,Gd,Typ,1,1999.0,2,442,TA,0,0,0,0,6,2010,WD,Normal,189000,False,False,False,False,False
190,32463,1,2,11,4,4,1961,1975,8,3,2,CBlock,TA,BLQ,1249,GasA,Y,SBrkr,1622,0,1622,1,3,1,TA,Typ,1,1975.0,4,1356,TA,0,0,0,0,3,2007,WD,Normal,168000,False,True,False,False,False
160,2645,1,3,21,8,5,1999,2000,8,2,4,PConc,TA,Unf,776,GasA,Y,SBrkr,764,677,1441,2,2,1,Gd,Typ,0,1999.0,2,492,TA,0,0,0,0,11,2007,WD,Normal,174000,False,False,False,True,False
50,9600,1,3,17,5,8,1925,1994,12,3,4,PConc,TA,Unf,702,GasA,Y,SBrkr,842,630,1472,1,3,1,Gd,Typ,0,1925.0,1,250,Fa,0,0,0,0,7,2007,WD,Normal,125000,False,False,False,False,False
120,4500,1,3,11,6,5,1999,1999,12,3,4,PConc,TA,GLQ,1224,GasA,Y,SBrkr,1224,0,1224,2,2,1,TA,Typ,0,1999.0,2,402,TA,0,0,0,0,6,2009,WD,Normal,165000,False,False,False,False,True
60,9364,1,3,19,6,7,1969,1969,6,3,4,CBlock,TA,ALQ,663,GasA,Y,SBrkr,663,689,1352,1,4,1,TA,Typ,0,1969.0,1,299,TA,0,0,0,0,3,2010,WD,Normal,158000,False,False,False,False,False
60,8029,1,3,8,6,5,2005,2005,12,3,4,PConc,TA,Unf,728,GasA,Y,SBrkr,728,728,1456,2,3,1,Gd,Typ,0,2005.0,2,400,TA,0,0,0,0,7,2008,WD,Normal,176000,False,False,False,False,False
60,14054,1,3,8,7,5,2006,2006,12,2,4,PConc,TA,Unf,879,GasA,Y,SBrkr,879,984,1863,2,4,1,Gd,Typ,1,2006.0,3,660,TA,0,0,0,0,11,2006,New,Partial,219210,False,False,False,False,False
75,8850,1,0,17,7,6,1916,1950,8,3,4,BrkTil,TA,Unf,815,GasA,Y,SBrkr,815,875,1690,1,3,1,TA,Typ,1,1916.0,1,225,TA,0,0,0,0,7,2006,ConLw,Normal,144000,False,False,False,False,False
20,9100,1,3,5,7,5,2001,2001,12,2,4,PConc,TA,Unf,1212,GasA,Y,SBrkr,1212,0,1212,2,3,1,Gd,Typ,0,2001.0,2,573,TA,0,0,0,0,6,2009,WD,Normal,178000,False,False,False,False,False
20,11235,1,3,19,4,5,1963,1979,6,3,4,CBlock,TA,Rec,1051,GasA,Y,SBrkr,1382,0,1382,1,3,1,TA,Typ,1,1974.0,2,459,TA,0,0,0,0,10,2006,WD,Normal,148000,False,False,False,False,False
20,9353,1,3,12,4,5,1970,1970,8,3,4,CBlock,TA,Unf,864,GasA,Y,SBrkr,864,0,864,1,3,1,TA,Typ,0,1972.0,1,280,TA,0,0,0,0,7,2006,Oth,Abnorml,116050,False,False,False,False,False
60,10400,1,3,5,7,5,1998,1998,12,3,4,PConc,TA,Unf,866,GasA,Y,SBrkr,866,913,1779,2,3,1,Gd,Typ,0,1998.0,2,546,TA,0,0,0,0,3,2009,WD,Normal,197900,False,False,False,False,False
50,6000,1,3,3,5,8,1925,1997,13,3,4,BrkTil,TA,Unf,884,GasA,Y,SBrkr,884,464,1348,1,3,1,TA,Typ,1,1960.0,1,216,TA,0,0,0,0,5,2009,WD,Normal,117000,False,False,False,False,False
20,9750,1,3,5,7,5,2000,2001,12,2,4,PConc,TA,Unf,1630,GasA,Y,SBrkr,1630,0,1630,2,3,1,Gd,Typ,1,2000.0,2,451,TA,0,0,0,0,10,2009,WD,Normal,213000,False,False,False,False,False
20,10140,1,3,14,5,6,1975,1975,6,3,4,CBlock,TA,ALQ,1056,GasA,Y,SBrkr,1074,0,1074,1,3,1,TA,Typ,0,1975.0,2,495,TA,0,0,0,0,7,2006,WD,Normal,153500,False,False,False,False,False
20,14684,1,3,20,7,7,1990,1991,6,2,4,CBlock,TA,ALQ,2158,GasA,Y,SBrkr,2196,0,2196,2,3,1,Gd,Typ,1,1990.0,3,701,TA,0,0,0,0,6,2009,WD,Normal,271900,False,False,False,False,False
20,8900,1,3,20,4,4,1966,1966,6,3,4,CBlock,TA,Rec,1056,GasA,Y,SBrkr,1056,0,1056,1,2,1,TA,Typ,0,1966.0,1,384,TA,0,0,0,0,11,2006,WD,Normal,107000,False,False,False,False,False
20,9135,1,3,5,6,5,2003,2003,12,2,4,PConc,TA,GLQ,1682,GasA,Y,SBrkr,1700,0,1700,2,3,1,Gd,Typ,0,2003.0,2,544,TA,0,0,0,0,5,2006,WD,Normal,200000,False,False,False,False,False
20,7763,1,3,12,5,7,1962,1980,8,3,2,CBlock,TA,Rec,931,GasA,Y,SBrkr,1283,0,1283,1,3,1,TA,Typ,0,1980.0,2,506,TA,0,0,0,0,10,2008,WD,Normal,140000,False,False,False,False,False
20,10182,1,3,21,8,5,2006,2006,12,2,4,PConc,TA,GLQ,1660,GasA,Y,SBrkr,1660,0,1660,2,3,1,Gd,Typ,1,2006.0,2,500,TA,0,0,0,0,5,2006,New,Partial,290000,False,False,False,False,False
60,11218,1,3,20,6,5,1992,1992,13,2,4,PConc,TA,Unf,1055,GasA,Y,SBrkr,1055,790,1845,2,3,1,Gd,Typ,1,1992.0,2,462,TA,0,0,0,400,5,2010,WD,Normal,189000,False,False,False,False,False
50,12134,1,0,8,8,7,1988,2005,13,2,4,Wood,TA,GLQ,559,GasA,Y,SBrkr,1080,672,1752,2,4,1,TA,Typ,0,1988.0,2,492,TA,0,0,0,0,6,2010,WD,Normal,164000,False,False,False,False,False
30,9340,1,3,7,4,6,1941,1950,8,3,4,CBlock,TA,Rec,672,GasA,Y,SBrkr,672,0,672,1,2,1,TA,Typ,0,1941.0,1,234,TA,0,0,0,0,8,2009,WD,Normal,113000,False,False,False,False,False
80,10246,1,3,19,4,9,1965,2001,12,3,2,CBlock,Gd,GLQ,648,GasA,Y,SBrkr,960,0,960,0,0,1,TA,Typ,0,1965.0,1,364,TA,0,0,0,0,5,2006,WD,Normal,145000,False,False,False,False,False
85,10205,1,3,12,5,5,1962,1962,8,3,4,CBlock,TA,BLQ,925,GasA,Y,SBrkr,999,0,999,1,3,1,TA,Typ,0,1962.0,1,300,TA,0,0,0,0,5,2006,WD,Normal,134500,False,False,False,False,False
20,7094,1,3,19,5,5,1966,1966,12,3,4,CBlock,TA,Rec,894,GasA,Y,SBrkr,894,0,894,1,3,1,TA,Typ,0,1966.0,1,384,TA,0,0,0,0,5,2007,WD,Normal,125000,False,False,False,False,False
90,8930,1,3,19,6,5,1978,1978,12,3,4,Slab,TA,Unf,0,GasA,Y,SBrkr,1318,584,1902,2,4,2,TA,Typ,0,1978.0,2,539,TA,0,0,0,0,4,2010,WD,Normal,112000,False,False,True,False,False
20,8640,1,3,21,8,5,2009,2009,5,2,4,PConc,TA,GLQ,1300,GasA,Y,SBrkr,1314,0,1314,2,3,1,Gd,Typ,0,2009.0,2,552,TA,0,0,0,0,9,2009,New,Partial,229456,False,False,False,False,False
50,6240,1,3,3,4,5,1947,1950,0,3,4,Slab,TA,Unf,0,GasA,N,SBrkr,672,240,912,1,2,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,7,2006,WD,Normal,80500,False,False,False,False,False
160,1680,1,3,2,6,5,1971,1971,5,3,4,CBlock,TA,Unf,672,GasA,Y,SBrkr,672,546,1218,1,3,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,4,2006,WD,Abnorml,91500,False,False,False,True,False
20,7800,1,3,12,5,5,1964,1964,13,3,4,CBlock,TA,Rec,912,GasA,Y,SBrkr,912,0,912,1,2,1,TA,Typ,0,1964.0,1,288,TA,0,0,0,0,11,2006,WD,Abnorml,115000,False,False,False,False,False
20,8250,1,3,19,5,5,1968,1968,6,3,4,CBlock,TA,BLQ,952,GasA,Y,SBrkr,1211,0,1211,1,3,1,TA,Typ,1,1968.0,1,322,TA,0,0,0,0,8,2008,WD,Normal,134000,False,False,False,False,False
50,10496,1,3,12,6,6,1949,1950,13,3,4,CBlock,TA,Rec,1040,GasA,Y,SBrkr,1168,678,1846,2,3,1,TA,Typ,1,1949.0,1,315,TA,0,0,0,0,1,2007,WD,Normal,143000,False,False,False,False,False
20,10680,1,3,12,5,3,1951,1951,13,3,4,CBlock,Fa,LwQ,2136,GasA,N,FuseA,2136,0,2136,2,4,1,TA,Mod,0,1951.0,2,528,TA,0,0,0,0,10,2006,WD,Normal,137900,False,False,False,False,False
60,15384,1,3,8,7,5,2004,2005,12,2,4,PConc,TA,GLQ,788,GasA,Y,SBrkr,788,702,1490,2,3,1,Gd,Typ,1,2004.0,2,388,TA,0,0,0,0,2,2008,WD,Normal,184000,False,False,False,False,False
80,10482,1,3,12,6,8,1958,1958,12,3,2,CBlock,TA,GLQ,588,GasA,Y,SBrkr,1138,0,1138,1,3,1,TA,Typ,0,1958.0,1,264,TA,0,0,0,0,6,2007,WD,Normal,145000,False,False,False,False,False
60,14598,1,3,21,6,5,2007,2007,12,2,4,PConc,TA,Unf,894,GasA,Y,SBrkr,894,1039,1933,2,4,1,Gd,Typ,1,2007.0,3,668,TA,0,0,0,0,1,2008,WD,Normal,214000,False,False,False,False,False
20,8872,1,3,12,5,8,1965,2008,12,3,4,CBlock,TA,ALQ,912,GasA,Y,SBrkr,912,0,912,1,2,1,Gd,Typ,0,1992.0,2,576,TA,0,0,0,0,12,2008,WD,Normal,147000,False,False,False,False,False
120,8769,1,3,16,9,5,2008,2008,8,0,4,PConc,TA,GLQ,1702,GasA,Y,SBrkr,1702,0,1702,1,1,1,Ex,Typ,1,2008.0,3,1052,TA,0,224,0,0,10,2008,New,Partial,367294,False,False,False,False,True
80,7910,1,3,12,5,5,1960,1960,3,3,4,CBlock,TA,ALQ,1075,GasA,Y,SBrkr,1507,0,1507,2,4,1,TA,Maj1,0,1960.0,1,404,TA,0,0,0,0,8,2008,WD,Normal,127000,False,False,False,False,False
90,18890,1,3,19,5,5,1977,1977,9,3,4,CBlock,TA,GLQ,1361,GasA,Y,SBrkr,1361,1259,2620,2,4,2,TA,Typ,1,1977.0,2,600,TA,0,0,0,8300,8,2007,WD,Normal,190000,False,False,True,False,False
90,7728,1,3,12,5,6,1962,1962,13,3,4,CBlock,TA,ALQ,1106,GasA,Y,SBrkr,1190,0,1190,1,3,1,TA,Typ,0,1962.0,2,540,TA,0,0,0,0,5,2006,WD,Normal,132500,False,False,True,False,False
90,9842,1,3,12,4,5,1962,1962,6,3,4,Slab,TA,Unf,0,GasA,Y,SBrkr,1224,0,1224,2,2,2,TA,Typ,0,1962.0,2,462,TA,0,0,0,0,3,2007,WD,Normal,101800,False,False,True,False,False
20,12160,1,3,12,5,5,1959,1959,9,3,4,CBlock,TA,Rec,1188,GasA,Y,SBrkr,1188,0,1188,1,3,1,TA,Typ,0,1959.0,2,531,TA,0,0,0,0,5,2010,COD,Abnorml,142000,False,False,False,False,False
70,8525,1,0,18,5,6,1911,1950,8,3,4,PConc,TA,Unf,940,GasA,N,FuseA,1024,940,1964,1,4,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,11,2008,WD,Abnorml,130000,False,False,False,False,False
70,13132,1,3,6,5,5,1914,1950,13,3,4,BrkTil,TA,Unf,747,GasA,Y,FuseF,892,892,1784,1,4,1,TA,Typ,0,1914.0,1,180,Fa,0,0,0,0,7,2006,WD,Normal,138887,False,False,False,False,False
160,2628,1,3,16,7,5,2003,2003,12,2,4,PConc,TA,Unf,764,GasA,Y,SBrkr,764,862,1626,2,2,1,Gd,Typ,0,2003.0,2,474,TA,0,0,0,0,6,2010,WD,Normal,175500,False,False,False,True,False
60,12393,1,3,5,7,5,2004,2005,12,2,4,PConc,TA,Unf,847,GasA,Y,SBrkr,847,1101,1948,2,4,1,Gd,Typ,1,2004.0,2,434,TA,0,0,0,0,9,2006,WD,Normal,195000,False,False,False,False,False
20,13072,1,3,20,6,5,2005,2005,12,2,4,PConc,TA,Unf,1141,GasA,Y,SBrkr,1141,0,1141,1,3,1,TA,Typ,0,2005.0,2,484,TA,0,0,0,0,3,2006,WD,Abnorml,142500,False,False,False,False,False
20,9037,1,1,23,8,5,2006,2006,12,2,4,PConc,TA,GLQ,1476,GasA,Y,SBrkr,1484,0,1484,2,2,1,Ex,Typ,1,2006.0,2,472,TA,0,0,0,0,12,2007,WD,Normal,265900,False,False,False,False,False
60,8158,1,3,5,7,5,2003,2003,12,2,4,PConc,TA,GLQ,884,GasA,Y,SBrkr,884,884,1768,2,3,1,Gd,Typ,0,2003.0,2,543,TA,0,0,0,0,7,2008,WD,Normal,224900,False,False,False,False,False
20,9849,1,3,21,7,6,2007,2007,12,2,4,PConc,TA,Unf,1689,GasA,Y,SBrkr,1689,0,1689,2,3,1,Gd,Typ,0,2007.0,3,954,TA,0,0,0,0,6,2007,New,Partial,248328,False,False,False,False,False
85,10625,1,3,14,7,6,1974,1974,9,3,4,CBlock,TA,GLQ,1053,GasA,Y,SBrkr,1173,0,1173,2,3,1,Gd,Typ,2,1974.0,2,528,TA,0,0,0,0,1,2010,WD,Family,170000,False,False,False,False,False
20,13891,1,3,16,10,5,2006,2006,12,0,4,PConc,Gd,GLQ,2076,GasA,Y,SBrkr,2076,0,2076,2,2,1,Ex,Typ,1,2006.0,3,850,TA,0,0,0,0,9,2006,New,Partial,465000,False,False,False,False,False
70,11435,1,1,6,8,7,1929,1950,3,3,4,PConc,TA,Unf,792,GasA,Y,SBrkr,792,725,1517,1,3,1,Gd,Typ,2,1931.0,2,400,TA,0,0,0,0,6,2006,WD,Normal,230000,False,False,False,False,False
80,12090,1,3,14,6,7,1984,2003,12,3,4,CBlock,TA,Unf,585,GasA,Y,SBrkr,1140,728,1868,3,3,1,TA,Typ,1,1984.0,2,477,TA,0,147,0,0,1,2007,WD,Abnorml,178000,False,False,False,False,False
60,8125,1,3,21,7,5,2005,2006,12,2,4,PConc,TA,Unf,756,GasA,Y,SBrkr,756,797,1553,2,3,1,Gd,Typ,0,2005.0,2,615,TA,0,0,0,0,3,2006,New,Partial,186500,False,False,False,False,False
80,12328,1,3,11,6,5,1976,1976,6,3,4,CBlock,TA,GLQ,1012,GasA,Y,SBrkr,1034,0,1034,1,3,1,TA,Typ,0,1976.0,3,888,TA,0,0,0,0,5,2010,WD,Normal,169900,False,False,False,False,False
75,9600,1,3,17,6,5,1917,1950,0,3,4,BrkTil,TA,Rec,735,OthW,N,SBrkr,1134,924,2058,1,3,1,TA,Typ,1,1950.0,2,396,Fa,0,0,0,0,4,2008,WD,Normal,129500,False,False,False,False,False
20,7200,1,3,12,5,7,1950,1950,8,3,4,CBlock,TA,BLQ,876,GasA,Y,SBrkr,988,0,988,1,3,1,TA,Typ,0,1950.0,1,276,TA,0,0,0,0,5,2007,WD,Normal,119000,False,False,False,False,False
20,11160,1,3,12,7,5,1968,1968,3,2,4,CBlock,TA,ALQ,2110,GasA,Y,SBrkr,2110,0,2110,2,3,1,Ex,Typ,2,1968.0,2,522,TA,0,0,0,0,4,2010,WD,Normal,244000,False,False,False,False,False
120,3136,1,3,16,7,5,2003,2003,12,2,4,PConc,TA,Unf,1405,GasA,Y,SBrkr,1405,0,1405,2,2,1,Gd,Typ,1,2003.0,2,478,TA,0,0,0,0,3,2006,WD,Normal,171750,False,False,False,False,True
20,9858,1,3,11,5,6,1968,1968,6,3,4,CBlock,TA,BLQ,864,GasA,Y,SBrkr,874,0,874,1,3,1,TA,Typ,0,1968.0,1,288,TA,0,0,0,600,11,2009,WD,Normal,130000,False,False,False,False,False
60,17542,1,3,24,7,7,1974,2003,13,2,4,CBlock,TA,LwQ,1192,GasA,Y,SBrkr,1516,651,2167,2,3,1,Gd,Typ,2,1974.0,2,518,TA,0,0,0,0,7,2007,WD,Normal,294000,False,False,False,False,False
60,6931,1,3,7,7,5,2003,2004,12,2,4,PConc,TA,Unf,746,GasA,Y,SBrkr,760,896,1656,2,3,1,Gd,Typ,1,2003.0,2,397,TA,0,0,0,0,7,2008,WD,Normal,165400,False,False,False,False,False
50,6240,1,3,3,6,6,1931,1950,13,3,4,BrkTil,Fa,LwQ,884,GasA,Y,FuseA,959,408,1367,1,3,1,TA,Typ,1,1978.0,1,560,TA,0,120,0,0,11,2007,WD,Normal,127500,False,False,False,False,False
20,14303,1,3,15,8,5,1994,1994,6,2,4,PConc,TA,GLQ,1986,GasA,Y,SBrkr,1987,0,1987,2,2,1,Gd,Typ,1,1994.0,2,691,TA,0,0,0,0,8,2008,WD,Normal,301500,False,False,False,False,False
30,4060,1,3,7,5,8,1922,1950,13,3,4,PConc,TA,Unf,864,GasA,Y,SBrkr,864,0,864,1,2,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,7,2009,WD,Normal,99900,False,False,False,False,False
80,9587,1,3,8,7,5,2005,2005,12,2,4,PConc,TA,GLQ,856,GasA,Y,SBrkr,1166,0,1166,2,2,1,Gd,Typ,0,2005.0,2,400,TA,0,0,0,0,7,2008,WD,Normal,190000,False,False,False,False,False
20,9750,1,3,12,6,8,1969,1969,6,3,4,CBlock,TA,ALQ,1054,GasA,Y,SBrkr,1054,0,1054,1,3,1,TA,Typ,0,1969.0,2,460,TA,0,80,0,0,7,2008,WD,Normal,151000,False,False,False,False,False
60,24682,1,3,8,6,5,1999,1999,12,3,4,PConc,TA,Unf,841,GasA,Y,SBrkr,892,783,1675,2,3,1,TA,Typ,1,1999.0,2,502,TA,0,0,0,0,6,2009,WD,Normal,181000,False,False,False,False,False
20,9600,1,3,12,5,6,1956,1956,8,3,4,CBlock,TA,Rec,1050,GasA,Y,SBrkr,1050,0,1050,1,2,1,TA,Typ,0,1956.0,1,338,TA,0,0,0,0,6,2009,WD,Normal,128900,False,False,False,False,False
50,11250,1,3,4,4,5,1957,1989,13,3,4,CBlock,TA,Unf,1104,GasA,Y,FuseA,1104,684,1788,1,5,1,TA,Min2,2,1957.0,1,304,TA,0,0,0,0,11,2009,WD,Normal,161500,False,False,False,False,False
70,13515,1,3,3,6,6,1919,1950,13,3,4,PConc,TA,Unf,764,GasA,Y,FuseA,1060,764,1824,1,3,1,TA,Typ,1,1940.0,2,520,TA,0,0,0,0,7,2007,WD,Normal,180500,False,False,False,False,False
120,4060,1,3,12,6,5,1998,1999,8,2,4,PConc,TA,GLQ,1405,GasA,Y,SBrkr,1337,0,1337,2,2,1,Gd,Typ,0,1998.0,2,511,TA,0,0,0,0,8,2008,COD,Abnorml,181000,False,False,False,False,True
160,3735,1,3,21,7,5,1999,1999,8,2,4,PConc,TA,GLQ,691,GasA,Y,SBrkr,713,739,1452,2,3,1,Gd,Typ,0,1999.0,2,506,TA,0,0,0,0,3,2006,WD,Normal,183900,False,False,False,False,True
190,10120,1,0,17,7,4,1910,1950,13,1,4,CBlock,TA,Unf,925,GasA,N,FuseF,964,925,1889,1,4,2,TA,Typ,1,1960.0,1,308,TA,0,0,0,0,1,2007,WD,Normal,122000,False,True,False,False,False
20,13214,1,1,23,9,5,2008,2009,11,0,4,PConc,TA,Unf,2002,GasA,Y,SBrkr,2018,0,2018,2,3,1,Ex,Typ,1,2009.0,3,746,TA,0,0,0,0,5,2010,WD,Normal,378500,False,False,False,False,False
50,14100,1,3,6,8,9,1935,1997,11,3,2,CBlock,TA,Rec,728,GasA,Y,SBrkr,1968,1479,3447,3,4,1,Gd,Typ,2,1982.0,3,1014,TA,0,0,0,0,5,2008,WD,Normal,381000,False,False,False,False,False
50,11344,1,3,12,5,5,1958,1958,8,3,4,CBlock,TA,BLQ,874,GasW,Y,FuseA,874,650,1524,1,3,1,TA,Typ,0,1958.0,1,315,TA,0,0,0,0,7,2007,WD,Normal,144000,False,False,False,False,False
40,23595,1,2,4,7,6,1979,1979,9,2,4,PConc,TA,GLQ,1332,GasA,Y,SBrkr,1332,192,1524,0,0,1,Gd,Typ,1,1979.0,2,586,TA,0,0,0,0,4,2010,WD,Normal,260000,False,False,False,False,False
20,9156,1,3,14,6,7,1968,1968,3,3,4,CBlock,TA,Unf,1489,GasA,Y,SBrkr,1489,0,1489,2,3,1,Gd,Typ,1,1968.0,2,462,TA,0,0,0,0,8,2009,WD,Normal,185750,False,False,False,False,False
20,13526,1,3,19,5,6,1965,1965,6,3,4,CBlock,TA,BLQ,935,GasA,Y,SBrkr,935,0,935,1,3,1,TA,Typ,0,1965.0,1,288,TA,0,0,0,0,11,2006,WD,Normal,137000,False,False,False,False,False
80,11512,1,3,7,6,7,1959,2006,9,3,4,CBlock,TA,ALQ,1019,GasA,Y,SBrkr,1357,0,1357,1,2,1,Ex,Typ,1,1959.0,1,312,TA,0,163,0,0,5,2008,WD,Normal,177000,False,False,False,False,False
50,5362,1,3,6,5,6,1910,2003,13,3,4,PConc,TA,Unf,661,GasA,Y,SBrkr,661,589,1250,2,3,1,TA,Typ,1,1985.0,2,552,TA,0,0,0,0,11,2007,WD,Normal,139000,False,False,False,False,False
90,11345,1,3,12,5,5,1948,1950,0,3,4,CBlock,TA,Rec,928,GasA,Y,FuseA,928,992,1920,2,4,2,TA,Typ,0,1948.0,2,400,Fa,0,0,0,0,7,2007,WD,Normal,137000,False,False,True,False,False
60,12936,1,3,14,6,6,1972,1972,6,3,4,CBlock,Gd,BLQ,723,GasA,Y,SBrkr,735,660,1395,1,3,1,TA,Typ,1,1972.0,2,497,TA,0,0,0,0,12,2009,WD,Normal,162000,False,False,False,False,False
80,17871,1,3,14,6,5,1967,1976,6,3,4,CBlock,TA,ALQ,1680,GasA,Y,SBrkr,1724,0,1724,1,3,1,TA,Typ,1,1967.0,2,480,TA,0,0,0,0,6,2009,WD,Normal,197900,False,False,False,False,False
60,9473,1,3,5,8,5,2002,2002,12,2,4,PConc,TA,GLQ,1128,GasA,Y,SBrkr,1128,903,2031,2,3,1,Gd,Typ,1,2002.0,2,577,TA,0,0,0,0,3,2008,WD,Normal,237000,False,False,False,False,False
50,7500,1,3,9,4,4,1920,1950,8,3,2,CBlock,TA,Unf,698,GasA,Y,FuseA,698,430,1128,1,2,1,TA,Typ,0,1980.0,2,528,TA,0,0,0,0,4,2010,COD,Abnorml,68400,False,False,False,False,False
20,9808,1,3,5,7,5,2002,2002,12,2,4,PConc,TA,GLQ,1573,GasA,Y,SBrkr,1573,0,1573,2,3,1,Gd,Typ,0,2002.0,2,544,TA,0,0,0,0,3,2009,WD,Normal,227000,False,False,False,False,False
20,8049,1,3,23,7,5,1990,1990,6,3,4,CBlock,TA,ALQ,1309,GasA,Y,SBrkr,1339,0,1339,2,2,1,TA,Typ,1,1990.0,2,484,Gd,0,90,0,0,7,2006,WD,Normal,180000,False,False,False,False,False
20,8800,1,3,5,5,7,1977,2008,6,3,4,CBlock,TA,LwQ,1040,GasA,Y,SBrkr,1040,0,1040,2,3,1,Gd,Typ,0,1977.0,2,484,TA,0,288,0,0,9,2009,WD,Normal,150500,False,False,False,False,False
